fold,half_life_days,l2,fit_seconds,alpha,beta,gamma,fund_loss,n_features,ALL_n_entries,ALL_n_races,ALL_itm_base_rate,ALL_log_loss,ALL_brier,ALL_ece,ALL_corr_logit_pf_pm,ALL_log_loss_market,ALL_log_loss_fund,ALL_log_loss_vs_market_pct,ALL_itm_hit_top3,ALL_itm_precision_top3,ALL_itm_hit_top4,ALL_itm_precision_top4,ALL_itm_full_sweep_top3,ALL_longshot_n,ALL_longshot_hits,ALL_longshot_precision,ALL_longshot_base_itm_rate,GP_n_entries,GP_n_races,GP_itm_base_rate,GP_log_loss,GP_brier,GP_ece,GP_corr_logit_pf_pm,GP_log_loss_market,GP_log_loss_fund,GP_log_loss_vs_market_pct,GP_itm_hit_top3,GP_itm_precision_top3,GP_itm_hit_top4,GP_itm_precision_top4,GP_itm_full_sweep_top3,GP_longshot_n,GP_longshot_hits,GP_longshot_precision,GP_longshot_base_itm_rate,CT_n_entries,CT_n_races,CT_itm_base_rate,CT_log_loss,CT_brier,CT_ece,CT_corr_logit_pf_pm,CT_log_loss_market,CT_log_loss_fund,CT_log_loss_vs_market_pct,CT_itm_hit_top3,CT_itm_precision_top3,CT_itm_hit_top4,CT_itm_precision_top4,CT_itm_full_sweep_top3,CT_longshot_n,CT_longshot_hits,CT_longshot_precision,CT_longshot_base_itm_rate,MNR_n_entries,MNR_n_races,MNR_itm_base_rate,MNR_log_loss,MNR_brier,MNR_ece,MNR_corr_logit_pf_pm,MNR_log_loss_market,MNR_log_loss_fund,MNR_log_loss_vs_market_pct,MNR_itm_hit_top3,MNR_itm_precision_top3,MNR_itm_hit_top4,MNR_itm_precision_top4,MNR_itm_full_sweep_top3,MNR_longshot_n,MNR_longshot_hits,MNR_longshot_precision,MNR_longshot_base_itm_rate,CT+MNR_n_entries,CT+MNR_n_races,CT+MNR_itm_base_rate,CT+MNR_log_loss,CT+MNR_brier,CT+MNR_ece,CT+MNR_corr_logit_pf_pm,CT+MNR_log_loss_market,CT+MNR_log_loss_fund,CT+MNR_log_loss_vs_market_pct,CT+MNR_itm_hit_top3,CT+MNR_itm_precision_top3,CT+MNR_itm_hit_top4,CT+MNR_itm_precision_top4,CT+MNR_itm_full_sweep_top3,CT+MNR_longshot_n,CT+MNR_longshot_hits,CT+MNR_longshot_precision,CT+MNR_longshot_base_itm_rate
fold_val2025,730.5,0.1,5.035331700004463,0.05811387476946571,0.791084939334262,-0.05007277471445344,35874.056499532126,205,30848,4162,0.40414289419087135,0.5534619495552529,0.18770004456015266,0.012158582105490843,0.6537331826907979,0.557812515087653,0.6166190756566647,0.779933295637238,0.9776549735703989,0.6261412782316195,0.996155694377703,0.5755045651129265,0.16578567996155694,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594036305892184,0.19006906669980658,0.012713252615106595,0.6807200862859223,0.5630574202395494,0.614752979575161,0.6489195451463097,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5671487603305785,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469872410548944,0.18526635787298015,0.01888423675067669,0.6798961438575002,0.5527507755600319,0.6110907704334225,1.0427003922876639,0.982101167315175,0.627237354085603,0.9968871595330739,0.5688715953307393,0.16031128404669262,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496260905471951,0.18595168962544925,0.010082557170980808,0.5809704861835658,0.5534585113045166,0.6290212711272762,0.6924495113984908,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480509531946215,0.18554261300119748,0.012987452891847594,0.6354506890027016,0.553036061668741,0.6183185002888328,0.9014074885238633,0.981581311769991,0.6403114705001498,0.9973045822102425,0.5827717879604672,0.17834681042228212,0,0,,0.4131310003096934
fold_val2026,730.5,0.1,6.3194937000007485,0.07548490298960572,0.7363660297669493,-0.05844113649778245,41463.161790533486,207,15024,2072,0.41300585729499467,0.5702290163004724,0.19392811261636414,0.015060012028772008,0.5799984141198464,0.577345481898655,0.6275364015203401,1.232618219299025,0.98503861003861,0.6251608751608752,0.9956563706563707,0.5745254182754184,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759897313393302,0.19578046866936266,0.014880867014027788,0.5363090320777685,0.5819071153821953,0.6305150742455843,1.0168949453348068,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.566439838265716,0.19257015821696197,0.014543235121051339,0.6863077407815339,0.5752742823196058,0.6212381765673197,1.5356925079751118,0.9848275862068966,0.639080459770115,0.9972413793103448,0.579655172413793,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630188278930196,0.19186049137655012,0.02927903090121552,0.544242326836052,0.5699658559157534,0.6316069150502962,1.218849857518601,0.9829683698296837,0.6309813463098135,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652168930590464,0.19231646601312044,0.01699849103724028,0.6208548937166006,0.5733766222957242,0.6249448005308633,1.4231011379583738,0.9841549295774648,0.636150234741784,0.9973591549295775,0.5842869718309859,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,730.5,1.0,2.6413380000012694,0.09670792579525776,0.8038183877177205,-0.03983555371767297,16644.930438847932,203,31345,4145,0.39575689902695804,0.5513628712619721,0.18675102405051483,0.010755169528493197,0.6047461946868161,0.5545806529413022,0.6125991591798328,0.5802188847129947,0.9778045838359469,0.6245275432247688,0.9939686369119421,0.5703256936067551,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534147794284514,0.18751352204225497,0.009313528509323587,0.6017388687418843,0.5549180832311212,0.6110392957392347,0.2709055350866464,0.9750812567713976,0.6143011917659805,0.991332611050921,0.5594528710725893,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456255950757785,0.18434267713707184,0.01626121962112108,0.6897742548093183,0.5501220464772252,0.6067773994499228,0.8173552451206612,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557808539391437,0.1888125786679983,0.016269128247546834,0.5167230782210188,0.5606471298755988,0.624710321813349,0.8679748235819806,0.9803108808290155,0.6449050086355786,0.9979274611398964,0.5898963730569948,0.19896373056994818,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496568441974673,0.1861170569793806,0.016264359043144844,0.6065803934712242,0.5543001017859339,0.6138960833258863,0.8376793678201069,0.9799913005654632,0.6327388719733217,0.9960852544584602,0.579056111352762,0.17833840800347978,1,0,0.0,0.40216184633362545
fold_val2024,730.5,1.0,3.8411897999976645,0.13810613081011844,0.7657917949468818,-0.0347201270769569,27947.717656122288,204,31169,4164,0.40026949854021626,0.5507819295620825,0.1862339683296869,0.011565753317667156,0.6093945297007501,0.5554064551260349,0.6093493484964809,0.8326380655592157,0.9781460134486071,0.6289625360230547,0.9961575408261287,0.5746077489593341,0.17459173871277617,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.550449193523831,0.18579577195439712,0.013908817604524481,0.6091899356712512,0.5537638228747211,0.6029156377093996,0.598563722289237,0.9720316622691293,0.61688654353562,0.9963060686015831,0.5634124890061565,0.16464379947229552,12,5,0.4166666666666667,0.38733451617305853,9387,1265,0.40396292745286033,0.5515430393338051,0.18668893511770895,0.015900417943814492,0.658017131580254,0.5573767911471529,0.6136651239712346,1.0466441922242882,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5758893280632411,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504636602687848,0.18653567377922856,0.018208932411040973,0.5660043267259817,0.5561886645509106,0.61689247609081,1.0293277527956197,0.9800796812749004,0.648738379814077,0.9950199203187251,0.5941235059760956,0.199203187250996,6,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510771710942977,0.18662278635472446,0.01421344106630318,0.6125009147901179,0.5568639866434887,0.6150580737688932,1.0391793486361363,0.9832525341560159,0.6390480387836052,0.996033494931688,0.5839576906126047,0.18289995592772146,16,1,0.0625,0.41174689676052073
fold_val2025,730.5,1.0,5.472572099999525,0.05873437508390109,0.7908754762583804,-0.05009024605619819,35874.2939979494,205,30848,4162,0.40414289419087135,0.5534599266773574,0.1876995705008126,0.012059899009362367,0.6540026356308118,0.557812515087653,0.6165838822693205,0.780295940404198,0.9776549735703989,0.6262213679320838,0.996155694377703,0.5755045651129265,0.1660259490629505,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594026842509846,0.19006932218117759,0.012738727708677778,0.6810036532263927,0.5630574202395494,0.6147407051883471,0.6490876165009813,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5671487603305785,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469829886632048,0.18526476781810047,0.019132090172741735,0.6804377019629974,0.5527507755600319,0.6109942271111992,1.0434697067558785,0.982101167315175,0.6274967574578469,0.9968871595330739,0.5688715953307393,0.16108949416342414,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496249369781178,0.18595121993180375,0.010077672792838065,0.5808690596794378,0.5534585113045166,0.6290251452349579,0.6926579405858301,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480479499288259,0.1855414745604963,0.013029769853559421,0.6357147504457824,0.553036061668741,0.6182624349247279,0.9019505391499919,0.981581311769991,0.6404612159329139,0.9973045822102425,0.5827717879604672,0.17879604672057503,0,0,,0.4131310003096934
fold_val2026,730.5,1.0,5.99438519999967,0.07536424984250771,0.7364249687778134,-0.05867972323085905,41464.2110627554,207,15024,2072,0.41300585729499467,0.5702299151582017,0.1939283110166272,0.01480806367874494,0.5799947132291202,0.577345481898655,0.6275147079029711,1.2324625312825028,0.98503861003861,0.6253217503217503,0.9956563706563707,0.5745254182754184,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.575989759404477,0.19578029395793342,0.014796799455037566,0.5361003099627601,0.5819071153821953,0.6305002418524087,1.0168901223748994,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664415042076915,0.19257062483826387,0.013999866731004097,0.6864849456982798,0.5752742823196058,0.6212196258541565,1.5354029170744437,0.9848275862068966,0.6395402298850574,0.9972413793103448,0.579655172413793,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.563020467402306,0.19186111578437823,0.029282594349653086,0.544472148865651,0.5699658559157534,0.6315628733728226,1.2185622070796447,0.9829683698296837,0.6309813463098135,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652185495518454,0.19231698904006125,0.01665179247015211,0.6210604278147925,0.5733766222957242,0.6249171372897563,1.4228122366089786,0.9841549295774648,0.636443661971831,0.9973591549295775,0.5842869718309859,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,913.125,0.001,2.4947635999997146,0.09653858806245134,0.8038965490323252,-0.039931925735469345,17182.014319445138,203,31345,4145,0.39575689902695804,0.5513645395912852,0.18675198968044385,0.010868243213188342,0.6049531785427157,0.5545806529413022,0.6125705014606879,0.5799180575376897,0.9780458383594692,0.6246079613992762,0.9939686369119421,0.5703256936067551,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534181672518478,0.18751518897904224,0.009507910075644155,0.6022751475408945,0.5549180832311212,0.6109888760408076,0.27029502634693364,0.9750812567713976,0.6143011917659805,0.991332611050921,0.55931744312026,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456265451085256,0.18434330835418059,0.01633475063655485,0.6897440296370759,0.5501220464772252,0.6067838999885663,0.8171825502153722,0.9805097451274363,0.6241879060469765,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557800119855684,0.1888125834321819,0.016248412629896056,0.5166515841317529,0.5606471298755988,0.6246738343306711,0.8681249988937655,0.9803108808290155,0.6449050086355786,0.9979274611398964,0.5901554404145077,0.19896373056994818,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496570828802246,0.18611743951865273,0.01627188065527613,0.6065473349807963,0.5543001017859339,0.6138855192652394,0.8376363076156135,0.980426272292301,0.6328838625489344,0.9960852544584602,0.5791648542844715,0.17833840800347978,1,0,0.0,0.40216184633362545
fold_val2024,913.125,0.001,4.076759100003983,0.13801536412046242,0.7657074945517441,-0.034724532192165196,29734.905513813574,204,31169,4164,0.40026949854021626,0.5507820228493188,0.18623421447826752,0.011803014309318294,0.6105148860059135,0.5554064551260349,0.6092697367472425,0.8326212693489073,0.9781460134486071,0.6288024335574767,0.9963976945244957,0.5745477105347423,0.17435158501440923,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.5504526265018016,0.18579794410306646,0.013558717615359973,0.6108186703753012,0.5537638228747211,0.6028183049502562,0.5979437868892064,0.9720316622691293,0.6163588390501319,0.9968337730870712,0.5634124890061565,0.16411609498680738,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515391467825878,0.18668702437296905,0.01644353269740445,0.6586939770711135,0.5573767911471529,0.613612765984771,1.0473425620307064,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5756916996047431,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504621367262715,0.18653480084143143,0.01857652499674852,0.5664640733562823,0.5561886645509106,0.6168134048309067,1.0296016782835637,0.9800796812749004,0.649070385126162,0.9950199203187251,0.5941235059760956,0.199203187250996,7,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510743010253112,0.18662132353537897,0.014852779088959357,0.6130750041807316,0.5568639866434887,0.614994186129806,1.039694747199396,0.9832525341560159,0.6391949463787279,0.996033494931688,0.5838475099162627,0.18289995592772146,17,1,0.058823529411764705,0.41174689676052073
fold_val2025,913.125,0.001,5.591824299997825,0.05904730273833381,0.7907967405923779,-0.04997738715365741,39167.50840194336,205,30848,4162,0.40414289419087135,0.5534593486960029,0.18769951241315125,0.01204503708062422,0.6544582010158895,0.557812515087653,0.6165370698164171,0.7803995561064136,0.9776549735703989,0.6261412782316195,0.996155694377703,0.5755646323882748,0.16578567996155694,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594014785154048,0.19006901397985057,0.012656011225041725,0.6816044049397816,0.5630574202395494,0.6146496844630592,0.649301757286003,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5672778925619835,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469839337559924,0.18526537108637145,0.018944637657693813,0.6810829907619367,0.5527507755600319,0.6109947535848642,1.0432987268442488,0.982101167315175,0.627237354085603,0.9968871595330739,0.5688715953307393,0.16031128404669262,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496235218739705,0.18595074757464433,0.010106434573539488,0.5808777367663939,0.5534585113045166,0.6290081098246986,0.6929136244570513,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480479436334654,0.18554164424745412,0.013028364584587795,0.6360803866669531,0.553036061668741,0.6182558822568271,0.9019516774772894,0.981581311769991,0.6403114705001498,0.9973045822102425,0.5827717879604672,0.17834681042228212,0,0,,0.4131310003096934
fold_val2026,913.125,0.001,6.19801130000269,0.07567551519712631,0.7363588849815048,-0.058431565492827506,46312.84868668322,207,15024,2072,0.41300585729499467,0.5702286512932919,0.1939274221691709,0.0147554114259471,0.5795151184470717,0.577345481898655,0.62744626763577,1.23268144092142,0.98503861003861,0.6254826254826255,0.9956563706563707,0.5746460746460746,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.575980289037058,0.1957753894286507,0.014805910792540443,0.5351139112165587,0.5819071153821953,0.6303200752119127,1.018517593008736,0.9861111111111112,0.6121794871794872,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664457431239641,0.19257226325413615,0.01426671110613154,0.6864879884845049,0.5752742823196058,0.6212705594243471,1.5346660657318862,0.9848275862068966,0.639080459770115,0.9972413793103448,0.58,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630292864399306,0.1918654580938384,0.02930052107078802,0.5450881887327671,0.5699658559157534,0.631551800654617,1.2170149148106475,0.9829683698296837,0.6317923763179238,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.565224425773137,0.19231959404572502,0.016529537607307434,0.6212972157459965,0.5733766222957242,0.624945904808133,1.421787391670561,0.9841549295774648,0.636443661971831,0.9973591549295775,0.5845070422535211,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,913.125,0.01,2.9017815999977756,0.09709333306287496,0.8036833321011936,-0.039699073276753157,17181.84308909549,203,31345,4145,0.39575689902695804,0.5513610834415955,0.18675109230560308,0.010829221552193522,0.6051802355078753,0.5545806529413022,0.6125485983428149,0.5805412580895538,0.9778045838359469,0.6245275432247688,0.9939686369119421,0.5703256936067551,0.1698431845597105,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534128214243876,0.1875132897995719,0.009641293425410133,0.6022643778229678,0.5549180832311212,0.6109694279396289,0.2712583806908791,0.9750812567713976,0.6141206211628746,0.991332611050921,0.5594528710725893,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456241492978101,0.1843433519086401,0.01634528969166075,0.6901529254680375,0.5501220464772252,0.606726466809372,0.8176180555238441,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557789029592402,0.18881235493408094,0.01626754011793936,0.5170869103756226,0.5606471298755988,0.6247007641352791,0.868322810720335,0.9803108808290155,0.6452504317789293,0.9979274611398964,0.5898963730569948,0.2,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.549655197873665,0.18611737507865736,0.01631442608641019,0.6069721365465481,0.5543001017859339,0.6138615749619991,0.837976377291507,0.9799913005654632,0.6328838625489344,0.9960852544584602,0.579056111352762,0.17877337973031754,1,0,0.0,0.40216184633362545
fold_val2024,913.125,0.01,4.7570034000018495,0.13820015162310872,0.7657443605607159,-0.03450015015709023,29734.8683017177,204,31169,4164,0.40026949854021626,0.5507831351905934,0.18623470144607324,0.011785130243421836,0.610325757965531,0.5554064551260349,0.6092630707668261,0.8324209941694638,0.9781460134486071,0.6286423310918989,0.9963976945244957,0.5745477105347423,0.17411143131604226,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.5504571796778126,0.18579945910227774,0.013770754931979242,0.6104515451784401,0.5537638228747211,0.6028579565919499,0.5971215634388977,0.9720316622691293,0.6161829375549691,0.9968337730870712,0.5634124890061565,0.16411609498680738,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515387587927264,0.18668739591511063,0.0163556744824353,0.6585461451371307,0.5573767911471529,0.6136117219462779,1.0474121720086447,0.9857707509881423,0.6313570487483531,0.9968379446640316,0.5756916996047431,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504581510900135,0.18653332635139375,0.01834852766313689,0.5668297644657102,0.5561886645509106,0.6167041137658609,1.0303182761777778,0.9800796812749004,0.648738379814077,0.9950199203187251,0.5941235059760956,0.19820717131474103,7,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.5510723602638171,0.1866208983159478,0.014707121722339353,0.6131707980305949,0.5568639866434887,0.6149464218487901,1.0400432634512309,0.9832525341560159,0.6390480387836052,0.996033494931688,0.5838475099162627,0.18245923314235346,17,1,0.058823529411764705,0.41174689676052073
fold_val2025,913.125,0.01,5.352355100003479,0.0588101139555131,0.7908669520285453,-0.04999791108304819,39167.52013813915,205,30848,4162,0.40414289419087135,0.5534601201269196,0.18769973754402705,0.012045779595403143,0.6545689940018345,0.557812515087653,0.6165341898623928,0.7802612603715858,0.9776549735703989,0.6261412782316195,0.996155694377703,0.5755045651129265,0.16578567996155694,0,0,,0.40414289419087135,14703,1936,0.3942732775624022,0.5594023356949304,0.190069289049224,0.01265624385867806,0.6816928200333972,0.5630574202395494,0.6146462971470632,0.6491495206765969,0.9731404958677686,0.6098484848484848,0.9948347107438017,0.5671487603305785,0.15134297520661158,0,0,,0.3942732775624022,9637,1285,0.3993981529521635,0.5469848678608832,0.18526561464595184,0.018945448001888673,0.6811935805456398,0.5527507755600319,0.6109933405896749,1.0431297347899502,0.982101167315175,0.627237354085603,0.9968871595330739,0.5688715953307393,0.16031128404669262,0,0,,0.3993981529521635,6508,941,0.43346650276582666,0.5496238586935039,0.1859508325944021,0.010199574610552162,0.5810100040359366,0.5534585113045166,0.6290042038505116,0.6928527672244663,0.9808714133900106,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20297555791710944,0,0,,0.43346650276582666,16145,2226,0.4131310003096934,0.5480486369744599,0.1855418239001181,0.013029801252603085,0.6361987288677591,0.553036061668741,0.6182534643494472,0.9018263075344299,0.981581311769991,0.6403114705001498,0.9973045822102425,0.5827717879604672,0.17834681042228212,0,0,,0.4131310003096934
fold_val2026,913.125,0.01,5.824355299999297,0.07533265652369174,0.7363963745362678,-0.05813161513965505,46312.615820788684,207,15024,2072,0.41300585729499467,0.5702301657588268,0.19392816750979863,0.014699901377844354,0.5805454428239368,0.577345481898655,0.6274308243877517,1.2324191256210753,0.98503861003861,0.6254826254826255,0.9956563706563707,0.5746460746460746,0.16264478764478765,23,5,0.21739130434782608,0.41300585729499467,6990,936,0.40171673819742487,0.5759842116890765,0.1957771636112697,0.014804204731199111,0.5368741746342908,0.5819071153821953,0.6302945245532547,1.017843490232735,0.9861111111111112,0.6118233618233619,0.9935897435897436,0.5626780626780626,0.1485042735042735,6,1,0.16666666666666666,0.40171673819742487,5162,725,0.42037969779155365,0.5664460748839855,0.19257259480898953,0.013992569970701363,0.686727894199467,0.5752742823196058,0.6212422539960921,1.5346083958461396,0.9848275862068966,0.6395402298850574,0.9972413793103448,0.58,0.17655172413793102,13,3,0.23076923076923078,0.42037969779155365,2872,411,0.4272284122562674,0.5630270654954161,0.19186444311296513,0.02930021647330186,0.5449910290140212,0.5699658559157534,0.6315840751554676,1.217404577540679,0.9829683698296837,0.6317923763179238,0.9975669099756691,0.5924574209245742,0.170316301703163,4,1,0.25,0.4272284122562674,8034,1136,0.42282798108040826,0.5652238449905362,0.19231944424003483,0.016580078820686992,0.6213998757387506,0.5733766222957242,0.6249392555357642,1.4218886833134718,0.9841549295774648,0.6367370892018779,0.9973591549295775,0.5845070422535211,0.1742957746478873,17,4,0.23529411764705882,0.42282798108040826
fold_val2023,913.125,0.1,2.6454834999967716,0.09698405635163357,0.8037507599251535,-0.040001419747609186,17181.9939659445,203,31345,4145,0.39575689902695804,0.5513623059416961,0.1867512096348146,0.010843265378544137,0.6051529700241794,0.5545806529413022,0.6125671394939873,0.5803208212434231,0.9778045838359469,0.6245275432247688,0.9939686369119421,0.5703256936067551,0.16960193003618818,1,0,0.0,0.39575689902695804,14230,1846,0.38805340829234014,0.5534121353135637,0.1875124226140163,0.009783912941307633,0.6021043922879703,0.5549180832311212,0.6110025777140313,0.2713820225120175,0.9750812567713976,0.6143011917659805,0.991332611050921,0.5594528710725893,0.15872156013001085,0,0,,0.38805340829234014,10321,1334,0.38697800600716986,0.5456258676915654,0.18434377075157324,0.016355133055292292,0.6903264130836114,0.5501220464772252,0.6067016698970222,0.8173056896104448,0.97976011994003,0.6239380309845077,0.9947526236881559,0.5712143928035982,0.1634182908545727,0,0,,0.38697800600716986,6794,965,0.42522814247865764,0.5557833697064769,0.1888140762847842,0.01618007181471881,0.5170487823934816,0.5606471298755988,0.6247545439448339,0.8675260979577557,0.9803108808290155,0.6449050086355786,0.9979274611398964,0.5898963730569948,0.19896373056994818,1,0,0.0,0.42522814247865764,17115,2299,0.40216184633362545,0.5496580072585715,0.18611831096732756,0.01628564044246982,0.6070367469336828,0.5543001017859339,0.6138679700010733,0.83746954265492,0.9799913005654632,0.6327388719733217,0.9960852544584602,0.579056111352762,0.17833840800347978,1,0,0.0,0.40216184633362545
fold_val2024,913.125,0.1,3.7210808000018005,0.13726817017673185,0.7659994578411368,-0.03498287203780472,29735.928500558075,204,31169,4164,0.40026949854021626,0.5507887390599795,0.18623707203330409,0.011707021121619657,0.6103536106912776,0.5554064551260349,0.6093222430151809,0.8314120268925509,0.9781460134486071,0.6288024335574767,0.9963976945244957,0.5746677873839258,0.17411143131604226,28,6,0.21428571428571427,0.40026949854021626,14654,1895,0.38733451617305853,0.5504617292911296,0.1858020380630154,0.013807874422147915,0.610719320183175,0.5537638228747211,0.6029081778526246,0.596299983348426,0.9720316622691293,0.6167106420404572,0.9968337730870712,0.5635444151275285,0.16411609498680738,11,5,0.45454545454545453,0.38733451617305853,9387,1265,0.40396292745286033,0.5515474967392389,0.1866906450082193,0.016019092964079547,0.6584892794114493,0.5573767911471529,0.6136828835021729,1.0458444808791887,0.9857707509881423,0.6310935441370225,0.9968379446640316,0.5756916996047431,0.16996047430830039,10,1,0.1,0.40396292745286033,7128,1004,0.4219977553310887,0.5504617950108102,0.18653411163558822,0.018495877567085588,0.5664695939820266,0.5561886645509106,0.6167658988289724,1.029663117051225,0.9800796812749004,0.648738379814077,0.9950199203187251,0.5943725099601593,0.19820717131474103,7,0,0.0,0.4219977553310887,16515,2269,0.41174689676052073,0.551078899589966,0.18662308401033167,0.014472730190975105,0.6129756259523857,0.5568639866434887,0.6150135364388625,1.0388689504581552,0.9832525341560159,0.6389011311884824,0.996033494931688,0.5839576906126047,0.18245923314235346,17,1,0.058823529411764705,0.41174689676052073
