fold,half_life_days,l2,alpha,beta,gamma,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,itm_hit_rate_top3,itm_hit_rate_top4,itm_precision_top3,itm_precision_top4,itm_recall_top3,itm_recall_top4,itm_full_sweep_top_3
fold4_val2026Q2,913.125,0.1,0.1963490084602859,0.7088113621063218,-0.0154352186370366,23155.559064403482,1.2572778000030667,1.7998039482854398,2.0929189212549506,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2194154488517746,958,3.4007594936708867,790,3.567817896389325,637,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,913.125,1.0,0.19492150484138146,0.7918630603606686,-0.005974979313466081,13961.480851162043,0.9500323999673128,1.8614827213307485,2.127247080653261,0.2580182885219053,0.24788583509513742,0.6183932346723044,0.7407407407407407,3.0706560469503246,4771,3.1669170840289373,3594,3.539110429447853,2608,3.823995597138139,1817,0.97467018469657,0.9963060686015831,0.6174142480211082,0.5636763412489005,0.6186015831134565,0.752198768689534,0.16517150395778363
fold2_val2025,913.125,1.0,0.12509004144736116,0.7887796485334242,-0.03357447395992777,18480.600474865765,1.2056724999565631,1.8595169866245358,2.128820220437067,0.26259946949602125,0.2428842504743833,0.6113506986372261,0.7276853252647504,3.2789376915219615,4895,3.4165302350145237,3787,3.5422119487908965,2812,3.6077147016011644,2061,0.9736570247933884,0.993801652892562,0.6101928374655647,0.5646952479338843,0.6113980716253443,0.7540891873278236,0.15444214876033058
fold3_val2026Q1,913.125,1.0,0.16865450344216074,0.7363657414659224,-0.02022658917543261,22003.53921667395,1.1834777999902144,1.904196711632772,2.179880111315995,0.2569428238039673,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.307483962936564,1403,3.6037769784172657,1112,3.839155920281359,853,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,913.125,1.0,0.19294652222269432,0.7096322651314312,-0.015581994521631184,23157.97292035664,0.9605766000458971,1.7998194223373651,2.0929274754319596,0.2850277264325323,0.24352331606217617,0.6321243523316062,0.73,3.2344827586206892,957,3.3896464646464652,792,3.5437990580847725,637,3.484313725490196,510,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,1095.75,0.001,0.19520860832360884,0.7918134332446759,-0.0059375807313269205,14603.393204866596,0.977569599985145,1.8614792994806988,2.1272518005417616,0.25801828852190534,0.24770965468639888,0.6182170542635659,0.7407407407407407,3.0706560469503246,4771,3.1595993322203673,3594,3.5373706400919893,2609,3.8014309301045683,1817,0.97467018469657,0.9963060686015831,0.6172383465259456,0.5638082673702726,0.6184256816182937,0.7523746701846966,0.16464379947229552
fold2_val2025,1095.75,0.001,0.12404845018406993,0.7890755860784735,-0.03440442272190484,19676.65785991145,1.0418226000620052,1.859519519256416,2.128818803020529,0.26259946949602114,0.2428842504743833,0.6111781956184233,0.7276853252647504,3.2772087329116504,4901,3.412622128333773,3787,3.5542155816435432,2811,3.6252795333009242,2057,0.9731404958677686,0.993801652892562,0.6100206611570248,0.5645661157024794,0.6112258953168044,0.7539170110192837,0.15444214876033058
fold3_val2026Q1,1095.75,0.001,0.168392261542994,0.7364632368346893,-0.020675550381814338,23806.660849922675,1.2372266000602394,1.9042069840756068,2.1798722650079436,0.25694282380396727,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.3232524964336663,1402,3.5886792452830187,1113,3.844835680751173,852,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,1095.75,0.001,0.19471163383851228,0.7091186622390331,-0.016006761020687144,25111.256003038656,1.2246154000749812,1.7998146310379985,2.092910044614383,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2236649214659683,955,3.3896464646464652,792,3.5806907378335953,637,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,1095.75,0.01,0.19521944666740773,0.7918126428458973,-0.0059386674482160085,14603.396770680709,0.9595519000431523,1.8614792274078351,2.127251812050962,0.25801828852190534,0.24770965468639888,0.6182170542635659,0.7407407407407407,3.0706560469503246,4771,3.1595993322203673,3594,3.5373706400919893,2609,3.8014309301045683,1817,0.97467018469657,0.9963060686015831,0.6172383465259456,0.5638082673702726,0.6184256816182937,0.7523746701846966,0.16464379947229552
fold2_val2025,1095.75,0.01,0.12404872339436643,0.7890756195987024,-0.03440415042950662,19676.66197473964,1.0342826000414789,1.859519519076854,2.128818803998133,0.2625994694960212,0.2428842504743833,0.6111781956184233,0.7276853252647504,3.2772087329116504,4901,3.412622128333773,3787,3.5542155816435432,2811,3.6252795333009242,2057,0.9731404958677686,0.993801652892562,0.6100206611570248,0.5645661157024794,0.6112258953168044,0.7539170110192837,0.15444214876033058
fold3_val2026Q1,1095.75,0.01,0.16974916308670104,0.7361612614402097,-0.02005478259406276,23807.64337288074,1.0570559999905527,1.9041824365874482,2.1798820955619838,0.2569428238039673,0.22545454545454546,0.5921212121212122,0.6666666666666666,3.3105563480741793,1402,3.5955116696588867,1114,3.81656942823804,857,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5931997571341833,0.5441712204007286,0.5927443837279902,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,1095.75,0.01,0.19527812453059698,0.7090098660715345,-0.015831047664131404,25111.222399444407,1.223958499962464,1.7998131575477412,2.092914721478554,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2236649214659683,955,3.384110970996217,793,3.5806907378335953,637,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,1095.75,0.1,0.19542292305965686,0.7917838479332072,-0.006156556332969289,14603.424036233751,0.9626043998869136,1.8614752063111935,2.1272503262108815,0.2580182885219053,0.24770965468639888,0.6180408738548273,0.7407407407407407,3.0739995809763254,4773,3.166518353726363,3596,3.54712202609363,2606,3.806721763085399,1815,0.97467018469657,0.9963060686015831,0.6170624450307829,0.5638082673702726,0.618249780123131,0.7523746701846966,0.16411609498680738
fold2_val2025,1095.75,0.1,0.12405197322081636,0.7890756965400393,-0.03440129974627172,19676.70310720185,1.07139110006392,1.8595195176323882,2.128818833795226,0.2625994694960212,0.2428842504743833,0.6111781956184233,0.7276853252647504,3.2772087329116504,4901,3.412622128333773,3787,3.5542155816435432,2811,3.6252795333009242,2057,0.9731404958677686,0.993801652892562,0.6100206611570248,0.5645661157024794,0.6112258953168044,0.7539170110192837,0.15444214876033058
fold3_val2026Q1,1095.75,0.1,0.16866063336710493,0.7363832160972678,-0.020465721101137643,23806.72521504358,1.3450201000086963,1.9042040175698567,2.1798755430835692,0.2569428238039673,0.22545454545454546,0.5927272727272728,0.6666666666666666,3.3263383297644538,1401,3.5886792452830187,1113,3.839155920281359,853,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,1095.75,0.1,0.19586380334501816,0.7089160156291894,-0.01549966531578525,25111.077234049433,1.327875699964352,1.79980612851461,2.092906773141232,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2326701570680627,955,3.3896464646464644,792,3.567817896389325,637,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,1095.75,1.0,0.19531956169647924,0.791813403593768,-0.005857757962653826,14603.88802442573,0.987133999937214,1.8614777410593266,2.1272511305991477,0.2580182885219053,0.24770965468639888,0.6180408738548273,0.7407407407407407,3.0706560469503246,4771,3.164728789986092,3595,3.543634969325153,2608,3.806721763085399,1815,0.97467018469657,0.9963060686015831,0.6170624450307829,0.5638082673702726,0.618249780123131,0.7523746701846966,0.16411609498680738
fold2_val2025,1095.75,1.0,0.12408594283910185,0.7890766015640962,-0.03437217844639444,19677.11286208863,1.035533299902454,1.8595194994102962,2.1288190856361426,0.26259946949602125,0.2428842504743833,0.6111781956184233,0.7276853252647504,3.2772087329116504,4901,3.41378763866878,3786,3.5558362989323844,2810,3.6252795333009242,2057,0.9731404958677686,0.993801652892562,0.6100206611570248,0.5645661157024794,0.6112258953168044,0.7539170110192837,0.15444214876033058
fold3_val2026Q1,1095.75,1.0,0.16785840471876898,0.7366179225958288,-0.021012662950009846,23807.522746149498,1.1518577999668196,1.9042139407531902,2.1798855748218124,0.25694282380396727,0.22545454545454546,0.5921212121212122,0.6666666666666666,3.3275837491090523,1403,3.5996406109613655,1113,3.839155920281359,853,4.128851963746224,662,0.9836065573770492,0.9908925318761385,0.5931997571341833,0.5441712204007286,0.5927443837279902,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,1095.75,1.0,0.1951256919177848,0.7090287098028571,-0.015805544575395014,25111.827564689553,1.2279449999332428,1.7998094911073432,2.0929104375273697,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.2280922431865826,954,3.384110970996217,793,3.5509433962264154,636,3.475538160469667,511,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
